.0,0
2159159,2016-04-29,41,BEAUTY,5.0,0
2159160,2016-04-29,41,BEVERAGES,1529.0,35
2159161,2016-04-29,41,BOOKS,0.0,0
2159162,2016-04-29,41,BREAD/BAKERY,454.30402,5
2159163,2016-04-29,41,CELEBRATION,15.0,0
2159164,2016-04-29,41,CLEANING,746.0,8
2159165,2016-04-29,41,DAIRY,513.0,35
2159166,2016-04-29,41,DELI,155.642,52
2159167,2016-04-29,41,EGGS,92.0,19
2159168,2016-04-29,41,FROZEN FOODS,179.515,2
2159169,2016-04-29,41,GROCERY I,2574.0,70
2159170,2016-04-29,41,GROCERY II,25.0,0
2159171,2016-04-29,41,HARDWARE,1.0,0
2159172,2016-04-29,41,HOME AND KITCHEN I,2.0,0
2159173,2016-04-29,41,HOME AND KITCHEN II,8.0,0
2159174,2016-04-29,41,HOME APPLIANCES,0.0,0
2159175,2016-04-29,41,HOME CARE,159.0,5
2159176,2016-04-29,41,LADIESWEAR,7.0,0
2159177,2016-04-29,41,LAWN AND GARDEN,10.0,0
2159178,2016-04-29,41,LINGERIE,3.0,0
2159179,2016-04-29,41,"LIQUOR,WINE,BEER",83.0,2
2159180,2016-04-29,41,MAGAZINES,8.0,0
2159181,2016-04-29,41,MEATS,223.928,37
2159182,2016-04-29,41,PERSONAL CARE,193.0,4
2159183,2016-04-29,41,PET SUPPLIES,6.0,0
2159184,2016-04-29,41,PLAYERS AND ELECTRONICS,2.0,0
2159185,2016-04-29,41,POULTRY,162.686,23
2159186,2016-04-29,41,PREPARED FOODS,53.715,1
2159187,2016-04-29,41,PRODUCE,1568.48,0
2159188,2016-04-29,41,SCHOOL AND OFFICE SUPPLIES,5.0,2
2159189,2016-04-29,41,SEAFOOD,4.0,1
2159190,2016-04-29,42,AUTOMOTIVE,4.0,0
2159191,2016-04-29,42,BABY CARE,0.0,0
2159192,2016-04-29,42,BEAUTY,2.0,0
2159193,2016-04-29,42,BEVERAGES,1884.0,23
2159194,2016-04-29,42,BOOKS,0.0,0
2159195,2016-04-29,42,BREAD/BAKERY,369.985,1
2159196,2016-04-29,42,CELEBRATION,25.0,0
2159197,2016-04-29,42,CLEANING,616.0,7
2159198,2016-04-29,42,DAIRY,775.0,36
2159199,2016-04-29,42,DELI,142.874,43
2159200,2016-04-29,42,EGGS,87.0,24
2159201,2016-04-29,42,FROZEN FOODS,176.0,1
2159202,2016-04-29,42,GROCERY I,2683.0,54
2159203,2016-04-29,42,GROCERY II,18.0,0
2159204,2016-04-29,42,HARDWARE,2.0,0
2159205,2016-04-29,42,HOME AND KITCHEN I,7.0,0
2159206,2016-04-29,42,HOME AND KITCHEN II,5.0,0
2159207,2016-04-29,42,HOME APPLIANCES,1.0,0
2159208,2016-04-29,42,HOME CARE,136.0,4
2159209,2016-04-29,42,LADIESWEAR,10.0,0
2159210,2016-04-29,42,LAWN AND GARDEN,27.0,0
2159211,2016-04-29,42,LINGERIE,0.0,0
2159212,2016-04-29,42,"LIQUOR,WINE,BEER",107.0,1
2159213,2016-04-29,42,MAGAZINES,7.0,0
2159214,2016-04-29,42,MEATS,269.682,39
2159215,2016-04-29,42,PERSONAL CARE,195.0,3
2159216,2016-04-29,42,PET SUPPLIES,4.0,0
2159217,2016-04-29,42,PLAYERS AND ELECTRONICS,4.0,0
2159218,2016-04-29,42,POULTRY,257.945,29
2159219,2016-04-29,42,PREPARED FOODS,108.66,1
2159220,2016-04-29,42,PRODUCE,2205.731,0
2159221,2016-04-29,42,SCHOOL AND OFFICE SUPPLIES,0.0,0
2159222,2016-04-29,42,SEAFOOD,18.598999,4
2159223,2016-04-29,43,AUTOMOTIVE,5.0,0
2159224,2016-04-29,43,BABY CARE,0.0,0
2159225,2016-04-29,43,BEAUTY,0.0,0
2159226,2016-04-29,43,BEVERAGES,2844.0,15
2159227,2016-04-29,43,BOOKS,0.0,0
2159228,2016-04-29,43,BREAD/BAKERY,219.0,1
2159229,2016-04-29,43,CELEBRATION,11.0,0
2159230,2016-04-29,43,CLEANING,934.0,1
2159231,2016-04-29,43,DAIRY,416.0,6
2159232,2016-04-29,43,DELI,235.0,54
2159233,2016-04-29,43,EGGS,105.0,0
2159234,2016-04-29,43,FROZEN FOODS,80.160995,0
2159235,2016-04-29,43,GROCERY I,3369.0,32
2159236,2016-04-29,43,GROCERY II,1.0,0
2159237,2016-04-29,43,HARDWARE,0.0,0
2159238,2016-04-29,43,HOME AND KITCHEN I,15.0,0
2159239,2016-04-29,43,HOME AND KITCHEN II,2.0,0
2159240,2016-04-29,43,HOME APPLIANCES,0.0,0
2159241,2016-04-29,43,HOME CARE,181.0,1
2159242,2016-04-29,43,LADIESWEAR,0.0,0
2159243,2016-04-29,43,LAWN AND GARDEN,0.0,0
2159244,2016-04-29,43,LINGERIE,1.0,0
2159245,2016-04-29,43,"LIQUOR,WINE,BEER",196.0,1
2159246,2016-04-29,43,MAGAZINES,4.0,0
2159247,2016-04-29,43,MEATS,150.798,0
2159248,2016-04-29,43,PERSONAL CARE,200.0,1
2159249,2016-04-29,43,PET SUPPLIES,0.0,0
2159250,2016-04-29,43,PLAYERS AND ELECTRONICS,4.0,0
2159251,2016-04-29,43,POULTRY,181.564,13
2159252,2016-04-29,43,PREPARED FOODS,31.0,0
2159253,2016-04-29,43,PRODUCE,580.753,1
2159254,2016-04-29,43,SCHOOL AND OFFICE SUPPLIES,37.0,7
2159255,2016-04-29,43,SEAFOOD,0.0,0
2159256,2016-04-29,44,AUTOMOTIVE,16.0,0
2159257,2016-04-29,44,BABY CARE,0.0,0
2159258,2016-04-29,44,BEAUTY,14.0,0
2159259,2016-04-29,44,BEVERAGES,8462.0,32
2159260,2016-04-29,44,BOOKS,0.0,0
2159261,2016-04-29,44,BREAD/BAKERY,1638.917,3
2159262,2016-04-29,44,CELEBRATION,47.0,0
2159263,2016-04-29,44,CLEANING,2001.0,8
2159264,2016-04-29,44,DAIRY,2616.0,41
2159265,2016-04-29,44,DELI,591.086,71
2159266,2016-04-29,44,EGGS,987.0,30
2159267,2016-04-29,44,FROZEN FOODS,559.996,2
2159268,2016-04-29,44,GROCERY I,9697.0,71
2159269,2016-04-29,44,GROCERY II,88.0,0
2159270,2016-04-29,44,HARDWARE,4.0,0
2159271,2016-04-29,44,HOME AND KITCHEN I,96.0,0
2159272,2016-04-29,44,HOME AND KITCHEN II,236.0,1
2159273,2016-04-29,44,HOME APPLIANCES,0.0,0
2159274,2016-04-29,44,HOME CARE,510.0,4
2159275,2016-04-29,44,LADIESWEAR,11.0,0
2159276,2016-04-29,44,LAWN AND GARDEN,9.0,0
2159277,2016-04-29,44,LINGERIE,11.0,0
2159278,2016-04-29,44,"LIQUOR,WINE,BEER",486.0,2
2159279,2016-04-29,44,MAGAZINES,42.0,0
2159280,2016-04-29,44,MEATS,1518.235,53
2159281,2016-04-29,44,PERSONAL CARE,511.0,4
2159282,2016-04-29,44,PET SUPPLIES,17.0,0
2159283,2016-04-29,44,PLAYERS AND ELECTRONICS,27.0,0
2159284,2016-04-29,44,POULTRY,1693.719,43
2159285,2016-04-29,44,PREPARED FOODS,476.816,1
2159286,2016-04-29,44,PRODUCE,8704.985,0
2159287,2016-04-29,44,SCHOOL AND OFFICE SUPPLIES,10.0,0
2159288,2016-04-29,44,SEAFOOD,179.63501,6
2159289,2016-04-29,45,AUTOMOTIVE,19.0,0
2159290,2016-04-29,45,BABY CARE,0.0,0
2159291,2016-04-29,45,BEAUTY,11.0,0
2159292,2016-04-29,45,BEVERAGES,7833.0,33
2159293,2016-04-29,45,BOOKS,0.0,0
2159294,2016-04-29,45,BREAD/BAKERY,1332.104,2
2159295,2016-04-29,45,CELEBRATION,67.0,0
2159296,2016-04-29,45,CLEANING,2409.0,9
2159297,2016-04-29,45,DAIRY,2361.0,41
2159298,2016-04-29,45,DELI,695.955,67
2159299,2016-04-29,45,EGGS,372.0,31
2159300,2016-04-29,45,FROZEN FOODS,377.015,4
2159301,2016-04-29,45,GROCERY I,12616.0,77
2159302,2016-04-29,45,GROCERY II,77.0,0
2159303,2016-04-29,45,HARDWARE,1.0,0
2159304,2016-04-29,45,HOME AND KITCHEN I,25.0,0
2159305,2016-04-29,45,HOME AND KITCHEN II,89.0,2
2159306,2016-04-29,45,HOME APPLIANCES,2.0,0
2159307,2016-04-29,45,HOME CARE,932.0,4
2159308,2016-04-29,45,LADIESWEAR,14.0,0
2159309,2016-04-29,45,LAWN AND GARDEN,18.0,0
2159310,2016-04-29,45,LINGERIE,1.0,0
2159311,2016-04-29,45,"LIQUOR,WINE,BEER",317.0,2
2159312,2016-04-29,45,MAGAZINES,18.0,0
2159313,2016-04-29,45,MEATS,1756.918,54
2159314,2016-04-29,45,PERSONAL CARE,1023.0,8
2159315,2016-04-29,45,PET SUPPLIES,18.0,0
2159316,2016-04-29,45,PLAYERS AND ELECTRONICS,28.0,0
2159317,2016-04-29,45,POULTRY,1639.959,41
2159318,2016-04-29,45,PREPARED FOODS,399.222,1
2159319,2016-04-29,45,PRODUCE,5403.057,1
2159320,2016-04-29,45,SCHOOL AND OFFICE SUPPLIES,8.0,0
2159321,2016-04-29,45,SEAFOOD,158.15201,6
2159322,2016-04-29,46,AUTOMOTIVE,15.0,0
2159323,2016-04-29,46,BABY CARE,0.0,0
2159324,2016-04-29,46,BEAUTY,11.0,0
2159325,2016-04-29,46,BEVERAGES,4157.0,30
2159326,2016-04-29,46,BOOKS,0.0,0
2159327,2016-04-29,46,BREAD/BAKERY,912.0,4
2159328,2016-04-29,46,CELEBRATION,25.0,0
2159329,2016-04-29,46,CLEANING,1811.0,10
2159330,2016-04-29,46,DAIRY,1336.0,37
2159331,2016-04-29,46,DELI,736.276,76
2159332,2016-04-29,46,EGGS,125.0,27
2159333,2016-04-29,46,FROZEN FOODS,217.937,7
2159334,2016-04-29,46,GROCERY I,7804.0,84
2159335,2016-04-29,46,GROCERY II,24.0,0
2159336,2016-04-29,46,HARDWARE,1.0,0
2159337,2016-04-29,46,HOME AND KITCHEN I,7.0,0
2159338,2016-04-29,46,HOME AND KITCHEN II,37.0,2
2159339,2016-04-29,46,HOME APPLIANCES,1.0,0
2159340,2016-04-29,46,HOME CARE,491.0,6
2159341,2016-04-29,46,LADIESWEAR,8.0,0
2159342,2016-04-29,46,LAWN AND GARDEN,6.0,0
2159343,2016-04-29,46,LINGERIE,4.0,0
2159344,2016-04-29,46,"LIQUOR,WINE,BEER",120.0,2
2159345,2016-04-29,46,MAGAZINES,11.0,0
2159346,2016-04-29,46,MEATS,1643.715,53
2159347,2016-04-29,46,PERSONAL CARE,566.0,6
2159348,2016-04-29,46,PET SUPPLIES,28.0,0
2159349,2016-04-29,46,PLAYERS AND ELECTRONICS,15.0,0
2159350,2016-04-29,46,POULTRY,996.123,43
2159351,2016-04-29,46,PREPARED FOODS,124.436005,1
2159352,2016-04-29,46,PRODUCE,2230.388,1
2159353,2016-04-29,46,SCHOOL AND OFFICE SUPPLIES,19.0,0
2159354,2016-04-29,46,SEAFOOD,49.222,6
2159355,2016-04-29,47,AUTOMOTIVE,14.0,0
2159356,2016-04-29,47,BABY CARE,0.0,0
2159357,2016-04-29,47,BEAUTY,11.0,0
2159358,2016-04-29,47,BEVERAGES,6237.0,40
2159359,2016-04-29,47,BOOKS,0.0,0
2159360,2016-04-29,47,BREAD/BAKERY,1146.943,3
2159361,2016-04-29,47,CELEBRATION,27.0,0
2159362,2016-04-29,47,CLEANING,1965.0,7
2159363,2016-04-29,47,DAIRY,2093.0,41
2159364,2016-04-29,47,DELI,539.217,68
2159365,2016-04-29,47,EGGS,278.0,30
2159366,2016-04-29,47,FROZEN FOODS,333.869,6
2159367,2016-04-29,47,GROCERY I,8971.0,75
2159368,2016-04-29,47,GROCERY II,67.0,0
2159369,2016-04-29,47,HARDWARE,3.0,0
2159370,2016-04-29,47,HOME AND KITCHEN I,51.0,0
2159371,2016-04-29,47,HOME AND KITCHEN II,47.0,1
2159372,2016-04-29,47,HOME APPLIANCES,2.0,0
2159373,2016-04-29,47,HOME CARE,979.0,7
2159374,2016-04-29,47,LADIESWEAR,27.0,0
2159375,2016-04-29,47,LAWN AND GARDEN,10.0,0
2159376,2016-04-29,47,LINGERIE,1.0,0
2159377,2016-04-29,47,"LIQUOR,WINE,BEER",239.0,2
2159378,2016-04-29,47,MAGAZINES,16.0,0
2159379,2016-04-29,47,MEATS,1370.45,53
2159380,2016-04-29,47,PERSONAL CARE,1073.0,6
2159381,2016-04-29,47,PET SUPPLIES,16.0,0
2159382,2016-04-29,47,PLAYERS AND ELECTRONICS,17.0,0
2159383,2016-04-29,47,POULTRY,1424.689,44
2159384,2016-04-29,47,PREPARED FOODS,297.70898,1
2159385,2016-04-29,47,PRODUCE,4956.04,1
2159386,2016-04-29,47,SCHOOL AND OFFICE SUPPLIES,3.0,0
2159387,2016-04-29,47,SEAFOOD,123.245,6
2159388,2016-04-29,48,AUTOMOTIVE,10.0,0
2159389,2016-04-29,48,BABY CARE,0.0,0
2159390,2016-04-29,48,BEAUTY,10.0,0
2159391,2016-04-29,48,BEVERAGES,3063.0,29
2159392,2016-04-29,48,BOOKS,0.0,0
2159393,2016-04-29,48,BREAD/BAKERY,617.0,3
2159394,2016-04-29,48,CELEBRATION,19.0,0
2159395,2016-04-29,48,CLEANING,1714.0,8
2159396,2016-04-29,48,DAIRY,1022.0,42
2159397,2016-04-29,48,DELI,534.836,71
2159398,2016-04-29,48,EGGS,86.0,26
2159399,2016-04-29,48,FROZEN FOODS,145.218,4
2159400,2016-04-29,48,GROCERY I,6177.0,69
2159401,2016-04-29,48,GROCERY II,29.0,0
2159402,2016-04-29,48,HARDWARE,0.0,0
2159403,2016-04-29,48,HOME AND KITCHEN I,28.0,1
2159404,2016-04-29,48,HOME AND KITCHEN II,14.0,0
2159405,2016-04-29,48,HOME APPLIANCES,1.0,0
2159406,2016-04-29,48,HOME CARE,428.0,7
2159407,2016-04-29,48,LADIESWEAR,14.0,0
2159408,2016-04-29,48,LAWN AND GARDEN,6.0,0
2159409,2016-04-29,48,LINGERIE,1.0,0
2159410,2016-04-29,48,"LIQUOR,WINE,BEER",148.0,1
2159411,2016-04-29,48,MAGAZINES,6.0,0
2159412,2016-04-29,48,MEATS,1591.139,49
2159413,2016-04-29,48,PERSONAL CARE,525.0,5
2159414,2016-04-29,48,PET SUPPLIES,7.0,0
2159415,2016-04-29,48,PLAYERS AND ELECTRONICS,16.0,0
2159416,2016-04-29,48,POULTRY,735.347,33
2159417,2016-04-29,48,PREPARED FOODS,105.699,1
2159418,2016-04-29,48,PRODUCE,1479.14,1
2159419,2016-04-29,48,SCHOOL AND OFFICE SUPPLIES,6.0,0
2159420,2016-04-29,48,SEAFOOD,30.295,4
2159421,2016-04-29,49,AUTOMOTIVE,15.0,0
2159422,2016-04-29,49,BABY CARE,0.0,0
2159423,2016-04-29,49,BEAUTY,10.0,0
2159424,2016-04-29,49,BEVERAGES,6881.0,30
2159425,2016-04-29,49,BOOKS,0.0,0
2159426,2016-04-29,49,BREAD/BAKERY,1262.452,3
2159427,2016-04-29,49,CELEBRATION,65.0,0
2159428,2016-04-29,49,CLEANING,1740.0,11
2159429,2016-04-29,49,DAIRY,2510.0,39
2159430,2016-04-29,49,DELI,439.115,68
2159431,2016-04-29,49,EGGS,467.0,28
2159432,2016-04-29,49,FROZEN FOODS,513.84,6
2159433,2016-04-29,49,GROCERY I,7915.0,77
2159434,2016-04-29,49,GROCERY II,64.0,0
2159435,2016-04-29,49,HARDWARE,0.0,0
2159436,2016-04-29,49,HOME AND KITCHEN I,33.0,0
2159437,2016-04-29,49,HOME AND KITCHEN II,14.0,0
2159438,2016-04-29,49,HOME APPLIANCES,4.0,0
2159439,2016-04-29,49,HOME CARE,440.0,7
2159440,2016-04-29,49,LADIESWEAR,23.0,0
2159441,2016-04-29,49,LAWN AND GARDEN,12.0,0
2159442,2016-04-29,49,LINGERIE,15.0,0
2159443,2016-04-29,49,"LIQUOR,WINE,BEER",399.0,1
2159444,2016-04-29,49,MAGAZINES,31.0,0
2159445,2016-04-29,49,MEATS,1612.2529,52
2159446,2016-04-29,49,PERSONAL CARE,416.0,8
2159447,2016-04-29,49,PET SUPPLIES,9.0,0
2159448,2016-04-29,49,PLAYERS AND ELECTRONICS,29.0,0
2159449,2016-04-29,49,POULTRY,1481.875,43
2159450,2016-04-29,49,PREPARED FOODS,321.213,1
2159451,2016-04-29,49,PRODUCE,7489.18,1
2159452,2016-04-29,49,SCHOOL AND OFFICE SUPPLIES,6.0,0
2159453,2016-04-29,49,SEAFOOD,135.72101,6
2159454,2016-04-29,5,AUTOMOTIVE,4.0,0
2159455,2016-04-29,5,BABY CARE,0.0,0
2159456,2016-04-29,5,BEAUTY,9.0,0
2159457,2016-04-29,5,BEVERAGES,1525.0,28
2159458,2016-04-29,5,BOOKS,0.0,0
2159459,2016-04-29,5,BREAD/BAKERY,291.7,3
2159460,2016-04-29,5,CELEBRATION,23.0,0
2159461,2016-04-29,5,CLEANING,779.0,5
2159462,2016-04-29,5,DAIRY,440.0,33
2159463,2016-04-29,5,DELI,180.834,54
2159464,2016-04-29,5,EGGS,77.0,20
2159465,2016-04-29,5,FROZEN FOODS,103.486,4
2159466,2016-04-29,5,GROCERY I,2430.0,59
2159467,2016-04-29,5,GROCERY II,17.0,0
2159468,2016-04-29,5,HARDWARE,0.0,0
2159469,2016-04-29,5,HOME AND KITCHEN I,20.0,0
2159470,2016-04-29,5,HOME AND KITCHEN II,22.0,1
2159471,2016-04-29,5,HOME APPLIANCES,0.0,0
2159472,2016-04-29,5,HOME CARE,166.0,3
2159473,2016-04-29,5,LADIESWEAR,2.0,0
2159474,2016-04-29,5,LAWN AND GARDEN,0.0,0
2159475,2016-04-29,5,LINGERIE,6.0,0
2159476,2016-04-29,5,"LIQUOR,WINE,BEER",84.0,2
2159477,2016-04-29,5,MAGAZINES,10.0,0
2159478,2016-04-29,5,MEATS,301.964,37
2159479,2016-04-29,5,PERSONAL CARE,257.0,4
2159480,2016-04-29,5,PET SUPPLIES,7.0,0
2159481,2016-04-29,5,PLAYERS AND ELECTRONICS,4.0,0
2159482,2016-04-29,5,POULTRY,239.214,21
2159483,2016-04-29,5,PREPARED FOODS,75.076004,1
2159484,2016-04-29,5,PRODUCE,1132.795,0
2159485,2016-04-29,5,SCHOOL AND OFFICE SUPPLIES,0.0,0
2159486,2016-04-29,5,SEAFOOD,5.642,2
2159487,2016-04-29,50,AUTOMOTIVE,10.0,0
2159488,2016-04-29,50,BABY CARE,0.0,0
2159489,2016-04-29,50,BEAUTY,13.0,0
2159490,2016-04-29,50,BEVERAGES,3023.0,27
2159491,2016-04-29,50,BOOKS,0.0,0
2159492,2016-04-29,50,BREAD/BAKERY,529.907,3
2159493,2016-04-29,50,CELEBRATION,54.0,0
2159494,2016-04-29,50,CLEANING,1289.0,12
2159495,2016-04-29,50,DAIRY,957.0,39
2159496,2016-04-29,50,DELI,367.798,61
2159497,2016-04-29,50,EGGS,93.0,25
2159498,2016-04-29,50,FROZEN FOODS,224.541,5
2159499,2016-04-29,50,GROCERY I,5728.0,72
2159500,2016-04-29,50,GROCERY II,31.0,0
2159501,2016-04-29,50,HARDWARE,0.0,0
2159502,2016-04-29,50,HOME AND KITCHEN I,61.0,1
2159503,2016-04-29,50,HOME AND KITCHEN II,16.0,3
2159504,2016-04-29,50,HOME APPLIANCES,1.0,0
2159505,2016-04-29,50,HOME CARE,406.0,8
2159506,2016-04-29,50,LADIESWEAR,7.0,0
2159507,2016-04-29,50,LAWN AND GARDEN,6.0,0
2159508,2016-04-29,50,LINGERIE,0.0,0
2159509,2016-04-29,50,"LIQUOR,WINE,BEER",124.0,1
2159510,2016-04-29,50,MAGAZINES,10.0,0
2159511,2016-04-29,50,MEATS,807.863,50
2159512,2016-04-29,50,PERSONAL CARE,465.0,6
2159513,2016-04-29,50,PET SUPPLIES,3.0,0
2159514,2016-04-29,50,PLAYERS AND ELECTRONICS,18.0,0
2159515,2016-04-29,50,POULTRY,508.638,36
2159516,2016-04-29,50,PREPARED FOODS,100.81,1
2159517,2016-04-29,50,PRODUCE,1952.247,1
2159518,2016-04-29,50,SCHOOL AND OFFICE SUPPLIES,2.0,0
2159519,2016-04-29,50,SEAFOOD,18.803,4
2159520,2016-04-29,51,AUTOMOTIVE,9.0,0
2159521,2016-04-29,51,BABY CARE,0.0,0
2159522,2016-04-29,51,BEAUTY,8.0,0
2159523,2016-04-29,51,BEVERAGES,5119.0,37
2159524,2016-04-29,51,BOOKS,0.0,0
2159525,2016-04-29,51,BREAD/BAKERY,961.59,4
2159526,2016-04-29,51,CELEBRATION,12.0,0
2159527,2016-04-29,51,CLEANING,1269.0,13
2159528,2016-04-29,51,DAIRY,1608.0,34
2159529,2016-04-29,51,DELI,297.275,54
2159530,2016-04-29,51,EGGS,349.0,29
2159531,2016-04-29,51,FROZEN FOODS,315.994,5
2159532,2016-04-29,51,GROCERY I,5187.0,74
2159533,2016-04-29,51,GROCERY II,23.0,0
2159534,2016-04-29,51,HARDWARE,0.0,0
2159535,2016-04-29,51,HOME AND KITCHEN I,68.0,0
2159536,2016-04-29,51,HOME AND KITCHEN II,28.0,1
2159537,2016-04-29,51,HOME APPLIANCES,3.0,0
2159538,2016-04-29,51,HOME CARE,265.0,4
2159539,2016-04-29,51,LADIESWEAR,12.0,0
2159540,2016-04-29,51,LAWN AND GARDEN,10.0,0
2159541,2016-04-29,51,LINGERIE,6.0,0
2159542,2016-04-29,51,"LIQUOR,WINE,BEER",160.0,2
2159543,2016-04-29,51,MAGAZINES,10.0,0
2159544,2016-04-29,51,MEATS,1079.415,46
2159545,2016-04-29,51,PERSONAL CARE,245.0,3
2159546,2016-04-29,51,PET SUPPLIES,17.0,0
2159547,2016-04-29,51,PLAYERS AND ELECTRONICS,10.0,0
2159548,2016-04-29,51,POULTRY,1175.902,31
2159549,2016-04-29,51,PREPARED FOODS,145.33,1
2159550,2016-04-29,51,PRODUCE,4772.898,0
2159551,2016-04-29,51,SCHOOL AND OFFICE SUPPLIES,38.0,2
2159552,2016-04-29,51,SEAFOOD,88.851,6
2159553,2016-04-29,52,AUTOMOTIVE,0.0,0
2159554,2016-04-29,52,BABY CARE,0.0,0
2159555,2016-04-29,52,BEAUTY,0.0,0
2159556,2016-04-29,52,BEVERAGES,0.0,0
2159557,2016-04-29,52,BOOKS,0.0,0
2159558,2016-04-29,52,BREAD/BAKERY,0.0,0
2159559,2016-04-29,52,CELEBRATION,0.0,0
2159560,2016-04-29,52,CLEANING,0.0,0
2159561,2016-04-29,52,DAIRY,0.0,0
2159562,2016-04-29,52,DELI,0.0,0
2159563,2016-04-29,52,EGGS,0.0,0
2159564,2016-04-29,52,FROZEN FOODS,0.0,0
2159565,2016-04-29,52,GROCERY I,0.0,0
2159566,2016-04-29,52,GROCERY II,0.0,0
2159567,2016-04-29,52,HARDWARE,0.0,0
2159568,2016-04-29,52,HOME AND KITCHEN I,0.0,0
2159569,2016-04-29,52,HOME AND KITCHEN II,0.0,0
2159570,2016-04-29,52,HOME APPLIANCES,0.0,0
2159571,2016-04-29,52,HOME CARE,0.0,0
2159572,2016-04-29,52,LADIESWEAR,0.0,0
2159573,2016-04-29,52,LAWN AND GARDEN,0.0,0
2159574,2016-04-29,52,LINGERIE,0.0,0
2159575,2016-04-29,52,"LIQUOR,WINE,BEER",0.0,0
2159576,2016-04-29,52,MAGAZINES,0.0,0
2159577,2016-04-29,52,MEATS,0.0,0
2159578,2016-04-29,52,PERSONAL CARE,0.0,0
2159579,2016-04-29,52,PET SUPPLIES,0.0,0
2159580,2016-04-29,52,PLAYERS AND ELECTRONICS,0.0,0
2159581,2016-04-29,52,POULTRY,0.0,0
2159582,2016-04-29,52,PREPARED FOODS,0.0,0
2159583,2016-04-29,52,PRODUCE,0.0,0
2159584,2016-04-29,52,SCHOOL AND OFFICE SUPPLIES,0.0,0
2159585,2016-04-29,52,SEAFOOD,0.0,0
2159586,2016-04-29,53,AUTOMOTIVE,13.0,3
2159587,2016-04-29,53,BABY CARE,0.0,0
2159588,2016-04-29,53,BEAUTY,10.0,6
2159589,2016-04-29,53,BEVERAGES,2948.0,289
2159590,2016-04-29,53,BOOKS,0.0,0
2159591,2016-04-29,53,BREAD/BAKERY,546.018,74
2159592,2016-04-29,53,CELEBRATION,14.0,9
2159593,2016-04-29,53,CLEANING,1271.0,245
2159594,2016-04-29,53,DAIRY,708.0,147
2159595,2016-04-29,53,DELI,287.693,58
2159596,2016-04-29,53,EGGS,130.0,21
2159597,2016-04-29,53,FROZEN FOODS,168.411,27
2159598,2016-04-29,53,GROCERY I,3420.0,609
2159599,2016-04-29,53,GROCERY II,21.0,3
2159600,2016-04-29,53,HARDWARE,0.0,0
2159601,2016-04-29,53,HOME AND KITCHEN I,9.0,4
2159602,2016-04-29,53,HOME AND KITCHEN II,11.0,7
2159603,2016-04-29,53,HOME APPLIANCES,0.0,0
2159604,2016-04-29,53,HOME CARE,262.0,49
2159605,2016-04-29,53,LADIESWEAR,0.0,0
2159606,2016-04-29,53,LAWN AND GARDEN,0.0,0
2159607,2016-04-29,53,LINGERIE,13.0,3
2159608,2016-04-29,53,"LIQUOR,WINE,BEER",198.0,22
2159609,2016-04-29,53,MAGAZINES,8.0,5
2159610,2016-04-29,53,MEATS,466.242,43
2159611,2016-04-29,53,PERSONAL CARE,332.0,74
2159612,2016-04-29,53,PET SUPPLIES,3.0,3
2159613,2016-04-29,53,PLAYERS AND ELECTRONICS,5.0,3
2159614,2016-04-29,53,POULTRY,324.999,32
2159615,2016-04-29,53,PREPARED FOODS,109.477,12
2159616,2016-04-29,53,PRODUCE,2210.657,157
2159617,2016-04-29,53,SCHOOL AND OFFICE SUPPLIES,0.0,0
2159618,2016-04-29,53,SEAFOOD,12.0,3
2159619,2016-04-29,54,AUTOMOTIVE,5.0,2
2159620,2016-04-29,54,BABY CARE,0.0,0
2159621,2016-04-29,54,BEAUTY,3.0,1
2159622,2016-04-29,54,BEVERAGES,1525.0,105
2159623,2016-04-29,54,BOOKS,0.0,0
2159624,2016-04-29,54,BREAD/BAKERY,165.0,26
2159625,2016-04-29,54,CELEBRATION,2.0,0
2159626,2016-04-29,54,CLEANING,881.0,98
2159627,2016-04-29,54,DAIRY,172.0,38
2159628,2016-04-29,54,DELI,233.0,51
2159629,2016-04-29,54,EGGS,57.0,7
2159630,2016-04-29,54,FROZEN FOODS,14.0,5
2159631,2016-04-29,54,GROCERY I,2225.0,261
2159632,2016-04-29,54,GROCERY II,2.0,1
2159633,2016-04-29,54,HARDWARE,3.0,2
2159634,2016-04-29,54,HOME AND KITCHEN I,3.0,0
2159635,2016-04-29,54,HOME AND KITCHEN II,20.0,4
2159636,2016-04-29,54,HOME APPLIANCES,0.0,0
2159637,2016-04-29,54,HOME CARE,152.0,24
2159638,2016-04-29,54,LADIESWEAR,0.0,0
2159639,2016-04-29,54,LAWN AND GARDEN,0.0,0
2159640,2016-04-29,54,LINGERIE,3.0,3
2159641,2016-04-29,54,"LIQUOR,WINE,BEER",11.0,5
2159642,2016-04-29,54,MAGAZINES,1.0,1
2159643,2016-04-29,54,MEATS,56.31,9
2159644,2016-04-29,54,PERSONAL CARE,154.0,27
2159645,2016-04-29,54,PET SUPPLIES,0.0,0
2159646,2016-04-29,54,PLAYERS AND ELECTRONICS,2.0,0
2159647,2016-04-29,54,POULTRY,54.106,6
2159648,2016-04-29,54,PREPARED FOODS,43.0,4
2159649,2016-04-29,54,PRODUCE,506.072,24
2159650,2016-04-29,54,SCHOOL AND OFFICE SUPPLIES,27.0,7
2159651,2016-04-29,54,SEAFOOD,0.0,0
2159652,2016-04-29,6,AUTOMOTIVE,4.0,0
2159653,2016-04-29,6,BABY CARE,0.0,0
